"api_version","results__corporate_grouping__name","results__corporate_grouping__wikipedia_id","results__corporate_grouping__companies_count","results__corporate_grouping__created_at","results__corporate_grouping__updated_at","results__corporate_grouping__curators__user__name","results__corporate_grouping__curators__user__opencorporates_url","results__corporate_grouping__memberships__membership__source__publisher","results__corporate_grouping__memberships__membership__source__retrieved_at","results__corporate_grouping__memberships__membership__source__url","results__corporate_grouping__memberships__membership__source__source_type","results__corporate_grouping__memberships__membership__company__name","results__corporate_grouping__memberships__membership__company__jurisdiction_code","results__corporate_grouping__memberships__membership__company__company_number","results__corporate_grouping__memberships__membership__company__opencorporates_url","results__corporate_grouping__memberships__membership__company__inactive"
"","","","","","","","","J. Yng","2016-11-22T23:07:09+00:00","https://opencorporates.com/users/11422","user","TRUMP DEVELOPMENT SERVICES MEMBER CORP","us_ny","3864863","https://opencorporates.com/companies/us_ny/3864863","False"
"","","","","","","","","J. Yng","2016-11-22T23:07:11+00:00","https://opencorporates.com/users/11422","user","TRUMP DEVELOPMENT SERVICES MEMBER CORP","us_ny","3864863","https://opencorporates.com/companies/us_ny/3864863","False"
"","","","","","","","","J. Yng","2016-11-22T23:07:22+00:00","https://opencorporates.com/users/11422","user","TRUMP DEVELOPMENT SERVICES MEMBER CORP","us_de","4735859","https://opencorporates.com/companies/us_de/4735859","null"
"","","","","","","","","J. Yng","2016-11-22T23:09:06+00:00","https://opencorporates.com/users/11422","user","55 WALL DEVELOPMENT CORP.","us_ny","2066961","https://opencorporates.com/companies/us_ny/2066961","True"
"","","","","","","","","J. Yng","2016-11-22T23:09:11+00:00","https://opencorporates.com/users/11422","user","55 WALL DEVELOPMENT CORP.","us_ny","2066961","https://opencorporates.com/companies/us_ny/2066961","True"
"","","","","","","","","J. Yng","2016-11-22T23:09:46+00:00","https://opencorporates.com/users/11422","user","TRUMP PLAZA MANAGEMENT CORP.","us_ny","1661766","https://opencorporates.com/companies/us_ny/1661766","True"
"","","","","","","","","J. Yng","2016-11-22T23:09:47+00:00","https://opencorporates.com/users/11422","user","TRUMP PLAZA MANAGEMENT CORP.","us_ny","1661766","https://opencorporates.com/companies/us_ny/1661766","True"
"","","","","","","","","J. Yng","2016-11-22T23:09:56+00:00","https://opencorporates.com/users/11422","user","TRUMP PLAZA MANAGEMENT CORP.","us_nj","0100507562","https://opencorporates.com/companies/us_nj/0100507562","null"
"","","","","","","","","J. Yng","2016-11-22T23:10:15+00:00","https://opencorporates.com/users/11422","user","TRUMP EMPIRE STATE, INC.","us_ny","1827806","https://opencorporates.com/companies/us_ny/1827806","False"
"","","","","","","","","J. Yng","2016-11-22T23:10:26+00:00","https://opencorporates.com/users/11422","user","TRUMP EMPIRE STATE, INC.","us_de","2375110","https://opencorporates.com/companies/us_de/2375110","null"
"","","","","","","","","J. Yng","2016-11-22T23:10:47+00:00","https://opencorporates.com/users/11422","user","TRUMP PLAZA/61ST CORP.","us_ny","2082259","https://opencorporates.com/companies/us_ny/2082259","True"
"","","","","","","","","J. Yng","2016-11-22T23:11:02+00:00","https://opencorporates.com/users/11422","user","TRUMP WEST PALM BEACH REALTY CORP.","us_ny","1096403","https://opencorporates.com/companies/us_ny/1096403","True"
"","","","","","","","","J. Yng","2016-11-22T23:11:48+00:00","https://opencorporates.com/users/11422","user","TRUMP AIRLINES HOLDING CORP.","us_ny","1297999","https://opencorporates.com/companies/us_ny/1297999","True"
"","","","","","","","","J. Yng","2016-11-22T23:12:17+00:00","https://opencorporates.com/users/11422","user","YORKTOWN REAL ESTATE LLC","us_ny","2185411","https://opencorporates.com/companies/us_ny/2185411","False"
"","","","","","","","","J. Yng","2016-11-22T23:14:02+00:00","https://opencorporates.com/users/11422","user","TIHM MEMBER CORP.","us_ny","3376462","https://opencorporates.com/companies/us_ny/3376462","False"
"","","","","","","","","J. Yng","2016-11-22T23:14:13+00:00","https://opencorporates.com/users/11422","user","TIHM MEMBER CORP.","us_de","4173927","https://opencorporates.com/companies/us_de/4173927","null"
"","","","","","","","","J. Yng","2016-11-22T23:14:24+00:00","https://opencorporates.com/users/11422","user","TIHM MEMBER CORP.","us_fl","F06000006740","https://opencorporates.com/companies/us_fl/F06000006740","False"
"","","","","","","","","J. Yng","2016-11-22T23:15:49+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTELS & CASINO RESORTS, INC.","us_in","1995060304","https://opencorporates.com/companies/us_in/1995060304","True"
"","","","","","","","","J. Yng","2016-11-22T23:16:28+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTELS & CASINO RESORTS FUNDING, INC.","us_ms","618596","https://opencorporates.com/companies/us_ms/618596","True"
"","","","","","","","","J. Yng","2016-11-22T23:16:59+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTELS & CASINO RESORTS FUNDING, INC.","us_in","1995060302","https://opencorporates.com/companies/us_in/1995060302","True"
"","","","","","","","","J. Yng","2016-11-22T23:17:26+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTELS & CASINO RESORTS FUNDING, INC.","us_ny","1926383","https://opencorporates.com/companies/us_ny/1926383","False"
"","","","","","","","","J. Yng","2016-11-22T23:17:40+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTELS & CASINO RESORTS, INC.","us_ct","0519107","https://opencorporates.com/companies/us_ct/0519107","True"
"","","","","","","","","J. Yng","2016-11-22T23:18:03+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTELS & CASINO RESORTS, INC.","us_mo","F00467410","https://opencorporates.com/companies/us_mo/F00467410","True"
"","","","","","","","","J. Yng","2016-11-22T23:18:10+00:00","https://opencorporates.com/users/11422","user","TRUMP INDIANA, INC.","us_ny","1708553","https://opencorporates.com/companies/us_ny/1708553","True"
"","","","","","","","","J. Yng","2016-11-22T23:18:35+00:00","https://opencorporates.com/users/11422","user","Trump Entertainment Resorts, Inc.","us_ms","618591","https://opencorporates.com/companies/us_ms/618591","True"
"","","","","","","","","J. Yng","2016-11-22T23:18:50+00:00","https://opencorporates.com/users/11422","user","TRUMP ENTERTAINMENT RESORTS, INC.","us_de","2493818","https://opencorporates.com/companies/us_de/2493818","null"
"","","","","","","","","J. Yng","2016-11-22T23:18:52+00:00","https://opencorporates.com/users/11422","user","TRUMP ENTERTAINMENT RESORTS, INC.","us_de","2493818","https://opencorporates.com/companies/us_de/2493818","null"
"","","","","","","","","J. Yng","2016-11-22T23:19:11+00:00","https://opencorporates.com/users/11422","user","TRUMP ENTERTAINMENT RESORTS, INC.","us_nv","C31197-2002","https://opencorporates.com/companies/us_nv/C31197-2002","True"
"","","","","","","","","J. Yng","2016-11-22T23:19:22+00:00","https://opencorporates.com/users/11422","user","TRUMP ENTERTAINMENT RESORTS, INC.","us_nj","0100629351","https://opencorporates.com/companies/us_nj/0100629351","null"
"","","","","","","","","J. Yng","2016-11-22T23:19:28+00:00","https://opencorporates.com/users/11422","user","TRUMP ENTERTAINMENT RESORTS FUNDING, INC.","us_de","2493822","https://opencorporates.com/companies/us_de/2493822","null"
"","","","","","","","","J. Yng","2016-11-22T23:19:36+00:00","https://opencorporates.com/users/11422","user","TRUMP ENTERTAINMENT RESORTS FUNDING, INC.","us_nj","0100629350","https://opencorporates.com/companies/us_nj/0100629350","null"
"","","","","","","","","J. Yng","2016-11-22T23:19:39+00:00","https://opencorporates.com/users/11422","user","TRUMP ENTERTAINMENT RESORTS FUNDING, INC.","us_nj","0100629350","https://opencorporates.com/companies/us_nj/0100629350","null"
"","","","","","","","","J. Yng","2016-11-22T23:20:33+00:00","https://opencorporates.com/users/11422","user","TRUMP ENTERTAINMENT RESORTS FUNDING, INC.","us_nj","0100629350","https://opencorporates.com/companies/us_nj/0100629350","null"
"","","","","","","","","J. Yng","2016-11-22T23:21:09+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTELS & CASINO RESORTS, INC.","us_ny","1928663","https://opencorporates.com/companies/us_ny/1928663","True"
"","","","","","","","","J. Yng","2016-11-22T23:21:11+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTELS & CASINO RESORTS, INC.","us_ny","1928663","https://opencorporates.com/companies/us_ny/1928663","True"
"","","","","","","","","J. Yng","2016-11-22T23:21:34+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTELS & CASINO RESORTS FUNDING, INC.","us_ny","1926383","https://opencorporates.com/companies/us_ny/1926383","False"
"","","","","","","","","J. Yng","2016-11-22T23:22:20+00:00","https://opencorporates.com/users/11422","user","TRUMP LAS OLAS LLC","us_fl","M05000003177","https://opencorporates.com/companies/us_fl/M05000003177","False"
"","","","","","","","","J. Yng","2016-11-22T23:22:28+00:00","https://opencorporates.com/users/11422","user","TRUMP LAS OLAS LLC","us_de","3983851","https://opencorporates.com/companies/us_de/3983851","null"
"","","","","","","","","J. Yng","2016-11-22T23:23:06+00:00","https://opencorporates.com/users/11422","user","TRUMP FLORIDA MANAGER CORP.","us_fl","F05000003445","https://opencorporates.com/companies/us_fl/F05000003445","False"
"","","","","","","","","J. Yng","2016-11-22T23:23:09+00:00","https://opencorporates.com/users/11422","user","TRUMP FLORIDA MANAGER CORP.","us_fl","F05000003445","https://opencorporates.com/companies/us_fl/F05000003445","False"
"","","","","","","","","J. Yng","2016-11-22T23:23:16+00:00","https://opencorporates.com/users/11422","user","TRUMP FLORIDA MANAGEMENT LLC","us_fl","M05000003178","https://opencorporates.com/companies/us_fl/M05000003178","False"
"","","","","","","","","J. Yng","2016-11-22T23:23:23+00:00","https://opencorporates.com/users/11422","user","TRUMP FLORIDA MANAGEMENT LLC","us_de","3983847","https://opencorporates.com/companies/us_de/3983847","null"
"","","","","","","","","J. Yng","2016-11-22T23:23:39+00:00","https://opencorporates.com/users/11422","user","TRUMP FLORIDA MANAGER CORP.","us_de","3983852","https://opencorporates.com/companies/us_de/3983852","null"
"","","","","","","","","J. Yng","2016-11-22T23:23:41+00:00","https://opencorporates.com/users/11422","user","TRUMP FLORIDA MANAGER CORP.","us_de","3983852","https://opencorporates.com/companies/us_de/3983852","null"
"","","","","","","","","J. Yng","2016-11-22T23:23:55+00:00","https://opencorporates.com/users/11422","user","THE MAR-A-LAGO CLUB, INC.","us_fl","P93000008099","https://opencorporates.com/companies/us_fl/P93000008099","True"
"","","","","","","","","J. Yng","2016-11-22T23:23:57+00:00","https://opencorporates.com/users/11422","user","THE MAR-A-LAGO CLUB, INC.","us_fl","P93000008099","https://opencorporates.com/companies/us_fl/P93000008099","True"
"","","","","","","","","J. Yng","2016-11-22T23:24:05+00:00","https://opencorporates.com/users/11422","user","MAR-A-LAGO CLUB, INC.","us_de","2492565","https://opencorporates.com/companies/us_de/2492565","null"
"","","","","","","","","J. Yng","2016-11-22T23:24:15+00:00","https://opencorporates.com/users/11422","user","MAR-A-LAGO CLUB, INC.","us_fl","F95000002228","https://opencorporates.com/companies/us_fl/F95000002228","False"
"","","","","","","","","J. Yng","2016-11-22T23:24:16+00:00","https://opencorporates.com/users/11422","user","MAR-A-LAGO CLUB, INC.","us_fl","F95000002228","https://opencorporates.com/companies/us_fl/F95000002228","False"
"","","","","","","","","J. Yng","2016-11-22T23:24:46+00:00","https://opencorporates.com/users/11422","user","JUPITER GOLF CLUB MANAGING MEMBER CORP","us_de","5219790","https://opencorporates.com/companies/us_de/5219790","null"
"","","","","","","","","J. Yng","2016-11-22T23:24:49+00:00","https://opencorporates.com/users/11422","user","JUPITER GOLF CLUB MANAGING MEMBER CORP","us_fl","F12000004056","https://opencorporates.com/companies/us_fl/F12000004056","False"
"","","","","","","","","J. Yng","2016-11-22T23:25:13+00:00","https://opencorporates.com/users/11422","user","TRUMP OCEAN CLUB CASINO, INC.","us_de","2345241","https://opencorporates.com/companies/us_de/2345241","null"
"","","","","","","","","J. Yng","2016-11-22T23:26:22+00:00","https://opencorporates.com/users/11422","user","RINK FOODS, INC.","us_ny","1106248","https://opencorporates.com/companies/us_ny/1106248","True"
"","","","","","","","","J. Yng","2016-11-22T23:26:45+00:00","https://opencorporates.com/users/11422","user","TRUMP BOARDWALK REALTY CORPORATION","us_ny","1214898","https://opencorporates.com/companies/us_ny/1214898","True"
"","","","","","","","","J. Yng","2016-11-22T23:26:55+00:00","https://opencorporates.com/users/11422","user","TRUMP BOARDWALK REALTY CORPORATION","us_nj","0100285990","https://opencorporates.com/companies/us_nj/0100285990","null"
"","","","","","","","","J. Yng","2016-11-22T23:27:33+00:00","https://opencorporates.com/users/11422","user","TRUMP PAYROLL CORP.","us_fl","F15000000066","https://opencorporates.com/companies/us_fl/F15000000066","False"
"","","","","","","","","J. Yng","2016-11-22T23:27:35+00:00","https://opencorporates.com/users/11422","user","TRUMP PAYROLL CORP.","us_fl","F15000000066","https://opencorporates.com/companies/us_fl/F15000000066","False"
"","","","","","","","","J. Yng","2016-11-22T23:27:44+00:00","https://opencorporates.com/users/11422","user","TRUMP PAYROLL CORP.","us_ny","1305503","https://opencorporates.com/companies/us_ny/1305503","False"
"","","","","","","","","J. Yng","2016-11-22T23:27:51+00:00","https://opencorporates.com/users/11422","user","TRUMP PAYROLL CORP.","us_fl","W15000000788","https://opencorporates.com/companies/us_fl/W15000000788","False"
"","","","","","","","","J. Yng","2016-11-22T23:28:02+00:00","https://opencorporates.com/users/11422","user","TRUMP PAYROLL CORP.","us_fl","W15000000788","https://opencorporates.com/companies/us_fl/W15000000788","False"
"","","","","","","","","J. Yng","2016-11-22T23:48:48+00:00","https://opencorporates.com/users/11422","user","TRUMP EMERALD DUNES MEMBER CORP","us_fl","F10000001838","https://opencorporates.com/companies/us_fl/F10000001838","True"
"","","","","","","","","J. Yng","2016-11-22T23:48:57+00:00","https://opencorporates.com/users/11422","user","TRUMP EMERALD DUNES MEMBER CORP","us_de","4809262","https://opencorporates.com/companies/us_de/4809262","null"
"","","","","","","","","J. Yng","2016-11-22T23:52:13+00:00","https://opencorporates.com/users/11422","user","TRUMP ENDEAVOR 12 MANAGER CORP","us_fl","F11000004034","https://opencorporates.com/companies/us_fl/F11000004034","False"
"","","","","","","","","J. Yng","2016-11-22T23:52:34+00:00","https://opencorporates.com/users/11422","user","TRUMP ENDEAVOR 12 MANAGER CORP","us_fl","F11000004034","https://opencorporates.com/companies/us_fl/F11000004034","False"
"","","","","","","","","J. Yng","2016-11-22T23:53:08+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTEL ST. ANDREWS LIMITED","gb","SC343361","https://opencorporates.com/companies/gb/SC343361","True"
"","","","","","","","","J. Yng","2016-11-22T23:53:10+00:00","https://opencorporates.com/users/11422","user","TRUMP HOTEL ST. ANDREWS LIMITED","gb","SC343361","https://opencorporates.com/companies/gb/SC343361","True"
"","","","","","","","","J. Yng","2016-11-22T23:54:56+00:00","https://opencorporates.com/users/11422","user","TRUMP ENDEAVOR 12 MANAGER CORP","us_fl","F11000004034","https://opencorporates.com/companies/us_fl/F11000004034","False"
"","","","","","","","","J. Yng","2016-11-23T00:00:48+00:00","https://opencorporates.com/users/11422","user","DJT HOLDINGS MANAGING MEMBER LLC","us_nv","E0547182013-9","https://opencorporates.com/companies/us_nv/E0547182013-9","False"
"","","","","","","","","J. Yng","2016-11-23T00:01:44+00:00","https://opencorporates.com/users/11422","user","DJT HOLDINGS MANAGING MEMBER LLC","us_fl","M12000001723","https://opencorporates.com/companies/us_fl/M12000001723","False"
"","","","","","","","","J. Yng","2016-11-23T00:03:48+00:00","https://opencorporates.com/users/11422","user","POKER VENTURE MANAGING MEMBER CORP","us_nv","E0432412012-9","https://opencorporates.com/companies/us_nv/E0432412012-9","False"
"","","","","","","","","J. Yng","2016-11-23T00:04:04+00:00","https://opencorporates.com/users/11422","user","POKER VENTURE MANAGING MEMBER CORP","us_de","5125920","https://opencorporates.com/companies/us_de/5125920","null"
